old_url,old_path,new_path,redirect_type,notes
https://donau-ries-haustechnik.de/ph_aktionsflaeche/badinspiration/,/ph_aktionsflaeche/badinspiration/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/barrierefreiheit-mit-system/,/ph_aktionsflaeche/barrierefreiheit-mit-system/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/bette-freshup/,/ph_aktionsflaeche/bette-freshup/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/elementsdefault/,/ph_aktionsflaeche/elementsdefault/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/foerderung-4-6-pdf/,/ph_aktionsflaeche/foerderung-4-6-pdf/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/foerderung/,/ph_aktionsflaeche/foerderung/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/googlemaps/,/ph_aktionsflaeche/googlemaps/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/kompetente-beratung/,/ph_aktionsflaeche/kompetente-beratung/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/kueco/,/ph_aktionsflaeche/kueco/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/osteraktion/,/ph_aktionsflaeche/osteraktion/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/trinkwasserhygiene/,/ph_aktionsflaeche/trinkwasserhygiene/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_aktionsflaeche/weihnachtsaktionsflaeche-4/,/ph_aktionsflaeche/weihnachtsaktionsflaeche-4/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/4balance-von-sanipa-bringt-natuerliche-balance-ins-bad/,/ph_news/4balance-von-sanipa-bringt-natuerliche-balance-ins-bad/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/axent-one-dusch-wc/,/ph_news/axent-one-dusch-wc/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/bad-mit-einbaucharakter-lin20-von-burgbad/,/ph_news/bad-mit-einbaucharakter-lin20-von-burgbad/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/barbie-hewi/,/ph_news/barbie-hewi/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/barrierefreies-bad-elements/,/ph_news/barrierefreies-bad-elements/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/bette_air/,/ph_news/bette_air/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/bette_level_duscheinbau/,/ph_news/bette_level_duscheinbau/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/betteflat-normgerechte-duschflaeche-fuer-das-barrierefreie-bad/,/ph_news/betteflat-normgerechte-duschflaeche-fuer-das-barrierefreie-bad/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/blw-mono-von-broetje-passt-immer-einzigartig-sicher-und-einfach-installiert/,/ph_news/blw-mono-von-broetje-passt-immer-einzigartig-sicher-und-einfach-installiert/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/bosch-einfach-perfektes-raumklima/,/ph_news/bosch-einfach-perfektes-raumklima/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/bosch-infrarotheizung-4000p/,/ph_news/bosch-infrarotheizung-4000p/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/bosch-waermepumpe-compress-7400i/,/ph_news/bosch-waermepumpe-compress-7400i/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/bosch_luftreiniger-air4000/,/ph_news/bosch_luftreiniger-air4000/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/bosch_power-charge7000i/,/ph_news/bosch_power-charge7000i/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/broetje_kit65/,/ph_news/broetje_kit65/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/broetje_waermepumpe_eco1/,/ph_news/broetje_waermepumpe_eco1/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/burgbad-fiumo2-0/,/ph_news/burgbad-fiumo2-0/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/burgbad-moto/,/ph_news/burgbad-moto/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/burgbad_cleanflow/,/ph_news/burgbad_cleanflow/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/burgbad_eqio/,/ph_news/burgbad_eqio/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/burgbad_magic-twist/,/ph_news/burgbad_magic-twist/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/burgbad_sys30/,/ph_news/burgbad_sys30/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/conel-clear-pro-trinkwasseraufbereitung/,/ph_news/conel-clear-pro-trinkwasseraufbereitung/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/die-echtholzkollektion-max-von-burgbad-weniger-ist-mehr/,/ph_news/die-echtholzkollektion-max-von-burgbad-weniger-ist-mehr/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/die-kombiheizung-fuer-pellets-und-holz/,/ph_news/die-kombiheizung-fuer-pellets-und-holz/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/digitale-brausearmatur-hansaactivejet/,/ph_news/digitale-brausearmatur-hansaactivejet/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/duka-black-edition-duschen-in-schwarz/,/ph_news/duka-black-edition-duschen-in-schwarz/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/dusch-wc-nachruesten/,/ph_news/dusch-wc-nachruesten/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/ess-compact-30-ff-die-flachste-duschrinne-am-markt/,/ph_news/ess-compact-30-ff-die-flachste-duschrinne-am-markt/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/exklusive_badkollektion_bme_burgbad/,/ph_news/exklusive_badkollektion_bme_burgbad/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/gas-hybridheizung/,/ph_news/gas-hybridheizung/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/geberit-acanto-badserie/,/ph_news/geberit-acanto-badserie/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/geberit-aquaclean-alba/,/ph_news/geberit-aquaclean-alba/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/geberit-cleanline50-sigma70/,/ph_news/geberit-cleanline50-sigma70/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/geberit-hochwasser-in-deutschland/,/ph_news/geberit-hochwasser-in-deutschland/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/geberit-mix-match/,/ph_news/geberit-mix-match/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/gessi-316/,/ph_news/gessi-316/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/gessi-inverso/,/ph_news/gessi-inverso/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/gessi-ventaglio-2/,/ph_news/gessi-ventaglio-2/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/gessi-via-meravigli-emporio-2/,/ph_news/gessi-via-meravigli-emporio-2/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/gessi-vita/,/ph_news/gessi-vita/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/grohe-blue-sprudelgenuss-direkt-aus-der-armatur/,/ph_news/grohe-blue-sprudelgenuss-direkt-aus-der-armatur/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/grundfos-comfort-trinkwarmwasserzirkulationspumpe/,/ph_news/grundfos-comfort-trinkwarmwasserzirkulationspumpe/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/grundfos-hauswasserwerk/,/ph_news/grundfos-hauswasserwerk/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/grundfos-heizungspumpentausch/,/ph_news/grundfos-heizungspumpentausch/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/grundfos-scala-gartenpumpe/,/ph_news/grundfos-scala-gartenpumpe/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/grundfos-scala2/,/ph_news/grundfos-scala2/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/grundfos_heizungsumwaelzpumpe/,/ph_news/grundfos_heizungsumwaelzpumpe/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/grundfos_multibox/,/ph_news/grundfos_multibox/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/grundfos_sololift2-abwasserpumpen/,/ph_news/grundfos_sololift2-abwasserpumpen/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/hansa-contemporary-kitchen/,/ph_news/hansa-contemporary-kitchen/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/hansaaurelia/,/ph_news/hansaaurelia/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/hansaelectra/,/ph_news/hansaelectra/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/hansagenesis/,/ph_news/hansagenesis/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/hansastela-2-0-die-neuen-hingucker-im-designstarken-badezimmer/,/ph_news/hansastela-2-0-die-neuen-hingucker-im-designstarken-badezimmer/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/hansavantis-style/,/ph_news/hansavantis-style/,/,301,Map to closest relevant static page before launch
